,EPIC,L_bol,L_bol_err,Teff,Tmax,Tmin,clustered,clusterederr,clusterenergy,clusterenergy_err,count_true,energ_true,istart,istop,stars_in_bin,tobs
359,211983023,3.388909656562385e+31,2.926219821264045e+31,3250,7000.0,3000.0,468.57941561894734,84.10823098408396,4.6002197884479e+32,2.769894348585168e+32,2.444444444444444,1.0579621329304562e+33,2630.0,2632.0,768,126.28550308008217
190,211939015,2.897743840299961e+32,8.673992300987034e+31,3940,7000.0,3000.0,63.29058409015156,11.981117935757887,7.486288143973268e+32,3.617001870425381e+32,1.3333333333333333,1.0711157520918044e+33,171.0,175.0,768,126.28550308008217
314,211972472,6.761763726573059e+31,2.257582772077468e+31,3410,7000.0,3000.0,447.3652545419807,75.53859938029427,9.636820553855284e+32,5.8276316615819075e+32,1.1111111111111112,1.0768997989884472e+33,2976.0,2986.0,768,126.28550308008217
187,211938625,2.897743840299961e+32,8.673992300987034e+31,3940,7000.0,3000.0,50.37658417827855,9.131235385282753,5.958763539463093e+32,2.8310468652070258e+32,1.2666666666666666,1.0792796523117824e+33,3117.0,3119.0,768,126.28550308008217
289,211968460,1.2304387258962846e+31,7.082974670228428e+30,3030,7000.0,3000.0,1639.687992441407,291.71878757689507,4.684756700471495e+32,2.3234627505657898e+32,4.5,1.083960609784069e+33,752.0,757.0,768,126.28550308008217
93,211905618,3.388909656562385e+31,2.926219821264045e+31,3250,7000.0,3000.0,608.7032902139551,109.72825070148012,5.975868396260714e+32,3.602800503142942e+32,1.3076923076923077,1.0859100634075558e+33,2576.0,2579.0,768,126.28550308008217
413,211993172,4.227270036854636e+32,1.5087155904928934e+32,4070,7000.0,3000.0,30.062703186756245,5.846210117269593,5.963942762442926e+32,3.308404341379657e+32,2.5999999999999996,1.0893661557313977e+33,3375.0,3377.0,768,126.28550308008217
375,211987847,8.357184523416163e+31,2.79025363293769e+31,3500,7000.0,3000.0,247.7821109071379,44.27712069616594,7.216619185615637e+32,3.644685698122974e+32,1.5,1.0954399015221461e+33,637.0,639.0,768,126.28550308008217
42,211847321,2.5945377341929524e+31,2.240303966236216e+31,3200,7000.0,3000.0,636.1543369809258,114.39017463940631,4.388308723304277e+32,2.364944358964167e+32,4.666666666666667,1.0993435774033864e+33,1738.0,1740.0,768,126.28550308008217
236,211949871,6.761763726573059e+31,2.257582772077468e+31,3410,7000.0,3000.0,198.31021330917042,35.64944519745315,4.2718559840187675e+32,2.629922986588189e+32,4.625,1.0994754318634373e+33,2548.0,2550.0,768,126.28550308008217
315,211973218,6.761763726573059e+31,2.257582772077468e+31,3410,7000.0,3000.0,255.3895398933179,46.896992151643644,5.50141778400588e+32,3.4081428030244176e+32,2.6666666666666665,1.1058691072686023e+33,1459.0,1464.0,768,126.28550308008217
229,211946063,8.357184523416163e+31,2.79025363293769e+31,3500,7000.0,3000.0,260.81641509189774,44.606487430194925,7.596241464667657e+32,3.778166984360507e+32,1.2727272727272727,1.1071187653147419e+33,980.0,987.0,768,126.28550308008217
452,212013619,8.357184523416163e+31,2.79025363293769e+31,3500,7000.0,3000.0,188.54680605857675,34.23276375154238,5.491399249959649e+32,2.789125160097593e+32,2.0,1.1261255006467923e+33,1396.0,1398.0,768,126.28550308008217
456,212014492,1.091591113123216e+32,3.141851780902868e+31,3550,7000.0,3000.0,129.15280632477285,23.5607629930929,4.970099157808505e+32,2.5590512771423176e+32,2.3125,1.1347392492942735e+33,2526.0,2528.0,768,126.28550308008217
67,211897054,2.5945377341929524e+31,2.240303966236216e+31,3200,7000.0,3000.0,940.3941897638108,171.51251759218673,6.48701075570742e+32,3.5126374029958015e+32,1.625,1.1381565768409785e+33,598.0,600.0,768,126.28550308008217
68,211898716,6.761763726573059e+31,2.257582772077468e+31,3410,7000.0,3000.0,304.73697133985524,53.59249453311841,6.564424659966405e+32,4.015708892662656e+32,1.6,1.1469236276965642e+33,397.0,402.0,768,126.28550308008217
145,211920850,6.761763726573059e+31,2.257582772077468e+31,3410,7000.0,3000.0,376.6390657704664,67.44624729018918,8.11328786389038e+32,4.989244700098253e+32,1.2,1.1722314168365723e+33,3427.0,3433.0,768,126.28550308008217
269,211954582,2.178010611369685e+32,4.012043812898151e+31,3800,7000.0,3000.0,72.42249826480628,14.718346981354781,6.418542206198896e+32,3.430813084712695e+32,1.4444444444444444,1.1763447423213288e+33,3418.0,3421.0,768,126.28550308008217
183,211937242,2.5945377341929524e+31,2.240303966236216e+31,3200,7000.0,3000.0,11099.754068902846,1996.87821376455,7.656812942322042e+33,4.1270766594228133e+33,2.1666666666666665,1.2008854899816957e+33,2648.0,2660.0,768,126.28550308008217
47,211889082,1.3742317915994988e+32,5.53749986589713e+31,3650,7000.0,3000.0,148.98139469641313,26.783361173604778,7.708593437615025e+32,3.900344116361673e+32,1.2999999999999998,1.2064077477799781e+33,1896.0,1901.0,768,126.28550308008217
146,211921927,1.091591113123216e+32,3.141851780902868e+31,3550,7000.0,3000.0,118.52751962803072,21.875171624565603,4.561213513232133e+32,2.3582461014183765e+32,1.7272727272727273,1.2130697274392321e+33,2864.0,2866.0,768,126.28550308008217
277,211955417,2.500690771102743e+32,4.606442633383174e+31,3870,7000.0,3000.0,67.41092621310376,12.75506431064263,7.327135675261714e+32,3.615465450140579e+32,1.4285714285714286,1.250402432880309e+33,2125.0,2129.0,768,126.28550308008217
12,211827220,1.091591113123216e+32,3.141851780902868e+31,3550,7000.0,3000.0,170.53541100411138,31.099334326886602,6.562597644813908e+32,3.3786012194636905e+32,1.6666666666666667,1.2643287602891687e+33,1262.0,1265.0,768,126.28550308008217
503,212035441,6.761763726573059e+31,2.257582772077468e+31,3410,7000.0,3000.0,209.4078129503502,37.57977842020138,4.51091249373826e+32,2.7757032038361444e+32,1.2999999999999998,1.286741608770896e+33,903.0,906.0,768,126.28550308008217
373,211987847,8.357184523416163e+31,2.79025363293769e+31,3500,7000.0,3000.0,253.68688069550305,45.08588057312746,7.388594776530388e+32,3.7243644044468215e+32,1.75,1.3745601179696795e+33,306.0,308.0,768,126.28550308008217
24,211834355,6.761763726573059e+31,2.257582772077468e+31,3410,7000.0,3000.0,336.1082796548242,63.14649176538175,7.240202820432942e+32,4.5160679359608505e+32,4.428571428571429,1.379230862378865e+33,58.0,65.0,768,126.28550308008217
310,211971354,1.3742317915994988e+32,5.53749986589713e+31,3650,7000.0,3000.0,169.4665411343075,30.670006171546834,8.76853562517153e+32,4.447196776996745e+32,1.6,1.380878721967145e+33,1976.0,1979.0,768,126.28550308008217
288,211966707,3.388909656562385e+31,2.926219821264045e+31,3250,7000.0,3000.0,1022.7237942943076,181.54569771374886,1.0040462896592834e+33,6.0256624651051475e+32,1.909090909090909,1.3873079528773205e+33,444.0,449.0,768,126.28550308008217
523,212086091,3.388909656562385e+31,2.926219821264045e+31,3250,7000.0,3000.0,843.5080003560373,144.26554461091325,8.281034261452644e+32,4.916089006579019e+32,4.571428571428571,1.391054175596704e+33,1368.0,1372.0,768,126.28550308008217
389,211989060,3.388909656562385e+31,2.926219821264045e+31,3250,7000.0,3000.0,657.6204758724116,115.63860688714176,6.456106746389623e+32,3.8637858802844285e+32,2.75,1.4103215763672333e+33,914.0,916.0,768,126.28550308008217
185,211938350,2.5945377341929524e+31,2.240303966236216e+31,3200,7000.0,3000.0,819.824591358906,135.3420829805296,5.6552996603205134e+32,2.9644562029014095e+32,4.428571428571429,1.4111955772870988e+33,123.0,133.0,768,126.28550308008217
473,212019656,1.091591113123216e+32,3.141851780902868e+31,3550,7000.0,3000.0,196.25511432461644,40.781913449460895,7.552351405881103e+32,4.080266686636524e+32,1.75,1.461230568824794e+33,3398.0,3401.0,768,126.28550308008217
481,212021901,2.5945377341929524e+31,2.240303966236216e+31,3200,7000.0,3000.0,743.8992618189116,133.80557190363314,5.131552879749402e+32,2.76577740482267e+32,4.666666666666667,1.4690194166821233e+33,325.0,327.0,768,126.28550308008217
204,211939462,1.3742317915994988e+32,5.53749986589713e+31,3650,7000.0,3000.0,137.46802049959706,24.68989020886976,7.11286857573387e+32,3.597700126455177e+32,2.2,1.4726089992951747e+33,2274.0,2276.0,768,126.28550308008217
333,211978983,8.357184523416163e+31,2.79025363293769e+31,3500,7000.0,3000.0,335.6132925602699,60.304757128412916,9.774690017657391e+32,4.946306658720302e+32,1.8333333333333335,1.4868152030402813e+33,2432.0,2434.0,768,126.28550308008217
57,211896450,6.699771504105753e+32,2.4682870386912345e+32,4410,7000.0,3000.0,26.789566593674735,4.774426274277453,9.429844744407905e+32,5.735367099326711e+32,3.0,1.508558727756194e+33,1593.0,1595.0,768,126.28550308008217
454,212014492,1.091591113123216e+32,3.141851780902868e+31,3550,7000.0,3000.0,208.15411098863558,37.309712958340654,8.010252360428648e+32,4.098883905085957e+32,1.9500000000000002,1.5410575647405507e+33,615.0,617.0,768,126.28550308008217
184,211937538,1.950113960413546e+31,6.95997016907608e+30,3100,7000.0,3000.0,1726.1741990765172,311.4724257014979,8.610699618151848e+32,4.900590333491349e+32,2.3333333333333335,1.5567522517437117e+33,1785.0,1790.0,768,126.28550308008217
312,211971468,6.761763726573059e+31,2.257582772077468e+31,3410,7000.0,3000.0,487.5927300831821,86.80499724533585,1.0503371899068845e+33,6.448030959285021e+32,2.692307692307692,1.5572746637189746e+33,2973.0,2976.0,768,126.28550308008217
444,212011416,1.091591113123216e+32,3.141851780902868e+31,3550,7000.0,3000.0,156.4143130033422,28.685723337562855,6.019185083537705e+32,3.105054819191931e+32,4.333333333333333,1.5751325713330085e+33,2188.0,2190.0,768,126.28550308008217
469,212019252,1.399780668113429e+33,3.706581214838105e+32,5040,7000.0,3000.0,10.227292479107753,1.8889158294624477,8.422279352806993e+32,4.581411760882102e+32,2.0,1.5774701644260806e+33,3341.0,3343.0,768,126.28550308008217
215,211945119,3.388909656562385e+31,2.926219821264045e+31,3250,7000.0,3000.0,1154.7722769827187,207.3375060289822,1.1336832354682163e+33,6.826749705806807e+32,1.7777777777777777,1.5938083702838832e+33,2522.0,2527.0,768,126.28550308008217
303,211970517,1.091591113123216e+32,3.141851780902868e+31,3550,7000.0,3000.0,265.3247716650535,46.025696547046394,1.0210311813761012e+33,5.165735485651653e+32,1.1764705882352942,1.6017336335469166e+33,1626.0,1634.0,768,126.28550308008217
339,211980450,3.388909656562385e+31,2.926219821264045e+31,3250,7000.0,3000.0,1254.5895622743567,220.48007793351795,1.2316776064802696e+33,7.369924914449619e+32,1.8888888888888888,1.6091673409498715e+33,122.0,126.0,768,126.28550308008217
517,212082288,6.761763726573059e+31,2.257582772077468e+31,3410,7000.0,3000.0,492.0364297785595,90.09175429891376,1.0599094881854838e+33,6.560555015209239e+32,4.875,1.6117728700985982e+33,2088.0,2090.0,768,126.28550308008217
424,211998650,3.388909656562385e+31,2.926219821264045e+31,3250,7000.0,3000.0,577.0374083115611,103.92010510877931,5.664992562430857e+32,3.4143955620970544e+32,2.111111111111111,1.6283146985580928e+33,1305.0,1308.0,768,126.28550308008217
476,212021051,3.388909656562385e+31,2.926219821264045e+31,3250,7000.0,3000.0,1020.3865643962356,186.10894133703462,1.0017517434481443e+33,6.060764190465638e+32,3.444444444444444,1.6366682530022255e+33,455.0,458.0,768,126.28550308008217
282,211958562,1.091591113123216e+32,3.141851780902868e+31,3550,7000.0,3000.0,271.1474166331229,48.98290870217392,1.0434380679746379e+33,5.354030668156469e+32,2.1,1.66346110562999e+33,1200.0,1204.0,768,126.28550308008217
219,211945362,6.761763726573059e+31,2.257582772077468e+31,3410,7000.0,3000.0,319.1810739269774,56.8734669452322,6.875569129234772e+32,4.222004830013827e+32,4.142857142857142,1.6840353899351548e+33,1665.0,1671.0,768,126.28550308008217
299,211970427,8.357184523416163e+31,2.79025363293769e+31,3500,7000.0,3000.0,280.2296513601514,50.19068785093073,8.161649244896286e+32,4.125325072695201e+32,2.8,1.7102445667922223e+33,1620.0,1625.0,768,126.28550308008217
471,212019656,1.091591113123216e+32,3.141851780902868e+31,3550,7000.0,3000.0,240.77142208480691,42.26374855221579,9.265442046368631e+32,4.70683192637189e+32,2.0,1.7109389476216244e+33,2228.0,2238.0,768,126.28550308008217
202,211939462,1.3742317915994988e+32,5.53749986589713e+31,3650,7000.0,3000.0,157.9904763420182,29.0657365580771,8.174741226026897e+32,4.170494748297138e+32,2.375,1.716293068426781e+33,1711.0,1714.0,768,126.28550308008217
199,211939462,1.3742317915994988e+32,5.53749986589713e+31,3650,7000.0,3000.0,153.22709534103583,38.86189281868461,7.928274426599647e+32,4.59697061958989e+32,2.375,1.716293068426781e+33,1106.0,1109.0,768,126.28550308008217
87,211903302,6.761763726573059e+31,2.257582772077468e+31,3410,7000.0,3000.0,1099.6942180564183,200.95994805278156,2.3688821909899652e+33,1.4654261381496347e+33,1.4444444444444444,1.747783578741317e+33,2135.0,2137.0,768,126.28550308008217
412,211993172,4.227270036854636e+32,1.5087155904928934e+32,4070,7000.0,3000.0,46.49035091324716,8.449204453077808,9.222916187212277e+32,4.9988965956254655e+32,1.9375,1.7686136780785803e+33,2881.0,2883.0,768,126.28550308008217
276,211955417,2.500690771102743e+32,4.606442633383174e+31,3870,7000.0,3000.0,102.35774524592526,18.81527452518475,1.1125630946826857e+33,5.4297551308508106e+32,1.5555555555555554,1.8063101250740848e+33,1051.0,1053.0,768,126.28550308008217
135,211915940,8.357184523416163e+31,2.79025363293769e+31,3500,7000.0,3000.0,349.4718975668887,64.52903815419172,1.0178319942394437e+33,5.2010615957670566e+32,2.692307692307692,1.8567845898995992e+33,2569.0,2570.0,768,126.28550308008217
179,211935558,6.761763726573059e+31,2.257582772077468e+31,3410,7000.0,3000.0,309.9276526905439,47.2218921341944,6.676238584317867e+32,3.927214670125882e+32,4.375,1.9077660173876488e+33,2442.0,2448.0,768,126.28550308008217
497,212032381,1.950113960413546e+31,6.95997016907608e+30,3100,7000.0,3000.0,1044.5838177999278,185.19417268779506,5.2107125027528755e+32,2.9491435406325052e+32,4.375,1.944935360409929e+33,1466.0,1468.0,768,126.28550308008217
518,212082288,6.761763726573059e+31,2.257582772077468e+31,3410,7000.0,3000.0,334.79003920476686,63.48802885541455,7.211806232778761e+32,4.5110477658563955e+32,4.0,1.9459014950879252e+33,2245.0,2247.0,768,126.28550308008217
284,211958687,3.388909656562385e+31,2.926219821264045e+31,3250,7000.0,3000.0,1398.4574584145332,224.74450862258144,1.372918113571731e+33,8.00870948111876e+32,2.0,1.9540290182262433e+33,733.0,748.0,768,126.28550308008217
53,211892510,2.5945377341929524e+31,2.240303966236216e+31,3200,7000.0,3000.0,1672.4098716449266,304.18641025993867,1.1536588532131109e+33,6.241170674692035e+32,3.666666666666667,1.9577592449537843e+33,2613.0,2614.0,768,126.28550308008217
406,211992451,1.3742317915994988e+32,5.53749986589713e+31,3650,7000.0,3000.0,178.9827248202713,31.595484807479338,9.260921880933477e+32,4.655697782962457e+32,2.571428571428571,1.9641879026202587e+33,2512.0,2516.0,768,126.28550308008217
198,211939462,1.3742317915994988e+32,5.53749986589713e+31,3650,7000.0,3000.0,215.2857713879778,37.5414588476624,1.1139313656681786e+33,5.576079992276328e+32,1.8571428571428572,1.9783517786903535e+33,863.0,865.0,768,126.28550308008217
455,212014492,1.091591113123216e+32,3.141851780902868e+31,3550,7000.0,3000.0,317.238058583945,57.82208162519614,1.2208055346687747e+33,6.283865311411169e+32,1.6,1.993199218850574e+33,2230.0,2232.0,768,126.28550308008217
200,211939462,1.3742317915994988e+32,5.53749986589713e+31,3650,7000.0,3000.0,179.0804151949191,38.85761131777061,9.26597657506131e+32,5.033103466769295e+32,1.8571428571428572,1.9932483846677026e+33,1115.0,1118.0,768,126.28550308008217
28,211835162,2.5945377341929524e+31,2.240303966236216e+31,3200,7000.0,3000.0,2310.7962362726425,379.58278888667957,1.5940294189518316e+33,8.342657815430114e+32,1.5833333333333335,1.9941074882138738e+33,1590.0,1601.0,768,126.28550308008217
414,211993420,6.761763726573059e+31,2.257582772077468e+31,3410,7000.0,3000.0,476.0319471879147,86.63460869958146,1.0254337828826099e+33,6.335813251496584e+32,3.2,2.0410812395228213e+33,995.0,997.0,768,126.28550308008217
390,211989060,3.388909656562385e+31,2.926219821264045e+31,3250,7000.0,3000.0,748.4661875661806,130.81188225374615,7.3479731551547e+32,4.389673511882448e+32,1.9166666666666667,2.0466975820315548e+33,1293.0,1301.0,768,126.28550308008217
221,211945445,8.357184523416163e+31,2.79025363293769e+31,3500,7000.0,3000.0,1074.607785835553,194.17168600522618,3.129780086173844e+33,1.5869161102792326e+33,1.4615384615384615,2.083995331161017e+33,836.0,842.0,768,126.28550308008217
522,212086091,3.388909656562385e+31,2.926219821264045e+31,3250,7000.0,3000.0,980.4381997654468,169.68426552246225,9.625329362694416e+32,5.733768129416691e+32,4.833333333333333,2.1014132521331114e+33,202.0,211.0,768,126.28550308008217
475,212021051,3.388909656562385e+31,2.926219821264045e+31,3250,7000.0,3000.0,987.1744699709086,151.07405997429072,9.691461852655727e+32,5.5790140719799935e+32,2.875,2.121896251084302e+33,94.0,106.0,768,126.28550308008217
322,211974687,2.5945377341929524e+31,2.240303966236216e+31,3200,7000.0,3000.0,1071.617313533831,195.29281624639518,7.392211813476021e+32,4.001739737418798e+32,4.75,2.1428412096539755e+33,2403.0,2406.0,768,126.28550308008217
98,211908029,3.388909656562385e+31,2.926219821264045e+31,3250,7000.0,3000.0,585.0221027234189,107.21027271124505,5.74338130084699e+32,3.4798254868858014e+32,2.7272727272727275,2.1487723115787924e+33,913.0,915.0,768,126.28550308008217
332,211978983,8.357184523416163e+31,2.79025363293769e+31,3500,7000.0,3000.0,464.5721956122689,535.0785774653103,1.3530599960122062e+33,1.9999756799929208e+33,2.0,2.2001982053734877e+33,1684.0,1686.0,768,126.28550308008217
171,211934056,2.3017597493486285e+33,5.034997802178657e+32,5340,7000.0,3000.0,8.90081655873919,1.6898199115224466,1.2380983764154798e+33,5.9458218283325944e+32,3.0,2.283159393539908e+33,396.0,398.0,768,126.28550308008217
399,211991662,2.5945377341929524e+31,2.240303966236216e+31,3200,7000.0,3000.0,2559.824315193389,458.05434271644697,1.765813532892154e+33,9.500852869522328e+32,1.8571428571428572,2.3443193418289758e+33,1665.0,1670.0,768,126.28550308008217
88,211903302,6.761763726573059e+31,2.257582772077468e+31,3410,7000.0,3000.0,594.1945623790574,107.22744383836503,1.279971189891817e+33,7.888870077486481e+32,1.5,2.4194227271974452e+33,2494.0,2496.0,768,126.28550308008217
213,211943375,2.5945377341929524e+31,2.240303966236216e+31,3200,7000.0,3000.0,1703.6107785740367,300.6071911033985,1.1751818082717547e+33,6.293770401464252e+32,2.2857142857142856,2.479580869533133e+33,1011.0,1019.0,768,126.28550308008217
463,212017838,6.761763726573059e+31,2.257582772077468e+31,3410,7000.0,3000.0,558.1044379243993,93.88875317066235,1.2022284395094878e+33,7.262677648084002e+32,2.8,2.4814441120710627e+33,3142.0,3145.0,768,126.28550308008217
115,211912940,1.3742317915994988e+32,5.53749986589713e+31,3650,7000.0,3000.0,293.65017420241037,52.49006469552689,1.519404359466443e+33,7.672191165324107e+32,1.8571428571428572,2.4824865202452553e+33,3057.0,3064.0,768,126.28550308008217
541,212112578,1.9145203692905536e+33,4.408346062561888e+32,5280,7000.0,3000.0,12.977265767946268,3.2631588934951608,1.5293334192955386e+33,8.030709714709309e+32,4.0,2.4861900307414886e+33,1479.0,1482.0,768,126.28550308008217
58,211896450,6.699771504105753e+32,2.4682870386912345e+32,4410,7000.0,3000.0,37.313548625261355,6.582827559002291,1.3134253933104213e+33,7.964795294007758e+32,1.7333333333333334,2.4873871738083218e+33,2881.0,2887.0,768,126.28550308008217
193,211939094,8.357184523416163e+31,2.79025363293769e+31,3500,7000.0,3000.0,520.4746603565884,91.68305376416862,1.5158751395752746e+33,7.6172664909689e+32,2.5555555555555554,2.4874565029322396e+33,2189.0,2194.0,768,126.28550308008217
234,211949413,6.761763726573059e+31,2.257582772077468e+31,3410,7000.0,3000.0,495.56508490228407,88.25459106947001,1.067510663260779e+33,6.554111664485133e+32,3.666666666666667,2.5434916816818965e+33,2826.0,2830.0,768,126.28550308008217
117,211913532,6.761763726573059e+31,2.257582772077468e+31,3410,7000.0,3000.0,2245.553496542707,399.19189628890666,4.8372098348182434e+33,2.9683214402972754e+33,1.1,2.7078035301994944e+33,996.0,1008.0,768,126.28550308008217
85,211903302,6.761763726573059e+31,2.257582772077468e+31,3410,7000.0,3000.0,1065.8885300139648,191.36367863096743,2.2960604092227883e+33,1.4130134690809124e+33,1.4166666666666665,2.816067293438736e+33,326.0,330.0,768,126.28550308008217
212,211941765,1.950113960413546e+31,6.95997016907608e+30,3100,7000.0,3000.0,1947.7448872630293,320.23128859480073,9.715963873162691e+32,5.3738842640635645e+32,2.0,2.828863895952458e+33,752.0,761.0,768,126.28550308008217
387,211988700,6.761763726573059e+31,2.257582772077468e+31,3410,7000.0,3000.0,894.0668742120266,159.65688339199414,1.9259345562606907e+33,1.1833849671239537e+33,2.0,2.8481977672856103e+33,455.0,458.0,768,126.28550308008217
407,211992451,1.3742317915994988e+32,5.53749986589713e+31,3650,7000.0,3000.0,248.02363551827494,45.647164828463595,1.2833235807904718e+33,6.548037592704176e+32,2.1666666666666665,2.858448068045102e+33,2764.0,2766.0,768,126.28550308008217
489,212027909,1.091591113123216e+32,3.141851780902868e+31,3550,7000.0,3000.0,383.46851508225586,67.70906646116828,1.4756756729418667e+33,7.511690587439597e+32,3.1,2.866889946569227e+33,1101.0,1104.0,768,126.28550308008217
51,211892510,2.5945377341929524e+31,2.240303966236216e+31,3200,7000.0,3000.0,2229.3180347323237,403.862611528404,1.537824268441438e+33,8.308309412036555e+32,4.125,2.872178949271246e+33,1245.0,1250.0,768,126.28550308008217
274,211955417,2.500690771102743e+32,4.606442633383174e+31,3870,7000.0,3000.0,223.3407476889764,40.25225126327925,2.427570799069396e+33,1.1760352379745862e+33,1.4545454545454546,2.979472933751315e+33,342.0,347.0,768,126.28550308008217
